Id,Expected
13_45_95,70.460495
13_45_96,68.99968
13_45_97,65.86979
13_45_98,65.75048
13_45_99,65.911804
13_45_100,69.062
13_45_101,65.73405
13_45_102,71.646866
13_45_103,64.83777
13_45_104,71.501625
13_45_105,67.35341
13_45_106,69.65776
13_45_107,64.5174
13_45_108,69.33705
13_45_109,65.347404
13_45_110,66.30132
13_45_111,66.90866
13_45_112,71.89409
13_45_113,67.22523
13_45_114,68.35189
13_45_115,67.823166
13_45_116,68.75608
13_45_117,68.71755
13_45_118,68.20307
13_45_119,69.08839
13_45_120,69.05035
13_45_121,69.08908
13_45_122,71.45169
13_45_123,70.38903
13_45_124,67.46092
13_45_125,68.11126
13_45_126,72.50943
13_45_127,71.3566
13_45_128,65.624435
13_45_129,66.725586
13_45_130,65.43973
13_45_131,68.15541
13_45_132,64.97182
13_45_133,65.60797
13_45_134,66.567
13_45_135,69.64943
13_45_136,69.05843
13_45_137,67.70796
13_45_138,66.71478
13_45_139,65.912476
13_45_140,72.15643
13_45_141,71.28286
13_45_142,69.55416
13_45_143,66.360954
13_45_144,63.479565
13_45_145,65.02697
13_45_146,66.10705
13_45_147,68.536285
13_45_148,64.06773
13_45_149,70.81462
13_45_150,69.05468
13_45_151,72.47018
13_45_152,72.54007
13_45_153,65.79264
13_45_154,65.38576
13_45_155,65.5652
13_45_156,68.32843
13_45_157,72.48338
13_45_158,65.549736
13_45_159,69.56932
13_45_160,68.79487
13_45_161,70.586395
13_45_162,66.08749
13_45_163,69.58295
13_45_164,65.73253
13_45_165,65.78893
13_45_166,65.66156
13_45_167,70.77191
13_45_168,65.7524
13_45_169,70.39003
13_45_170,67.41003
13_45_171,69.16344
13_45_172,72.9503
13_45_173,70.158806
13_45_174,69.701
13_45_175,69.98336
13_45_176,65.842964
13_45_177,69.24396
13_45_178,65.58263
13_45_179,66.93201
13_45_180,70.227715
13_45_181,65.86457
13_45_182,63.243347
13_45_183,67.59381
13_45_184,69.3365
13_45_185,65.916855
13_45_186,65.7722
13_45_187,69.89227
13_45_188,66.30565
13_45_189,69.85797
13_45_190,71.45595
13_45_191,66.11365
13_45_192,69.25395
13_45_193,65.65834
13_45_194,72.973076
13_45_195,69.63155
13_45_196,71.57303
13_45_197,70.47574
13_45_198,70.48994
13_45_199,71.45519
13_45_200,65.0215
13_45_201,69.50148
13_45_202,65.332634
13_45_203,65.45058
13_45_204,69.371994
13_45_205,66.30563
13_45_206,65.668045
13_45_207,70.27404
13_45_208,71.43872
13_45_209,71.219124
13_45_210,73.65123
13_45_211,65.59122
13_45_212,65.48008
13_45_213,65.460365
13_45_214,69.45157
13_45_215,68.315125
13_45_216,71.39351
13_45_217,66.70478
13_45_218,70.17113
13_45_219,67.32578
13_45_220,64.96821
13_45_221,65.07015
13_45_222,68.78395
13_45_223,64.60017
13_45_224,65.46147
13_45_225,69.191536
13_45_226,68.121925
13_45_227,72.12953
14_15_0,60.10966
14_15_1,60.607666
14_15_2,39.97217
14_15_3,53.212322
14_15_4,41.222317
14_15_5,34.63709
14_15_6,29.843426
14_15_7,55.470093
14_15_8,58.559666
14_15_9,42.292915
14_15_10,49.92096
14_15_11,59.22733
14_15_12,57.815968
14_15_13,56.828114
14_15_14,49.287582
14_15_15,58.55226
14_15_16,62.662586
14_15_17,52.847046
14_15_18,57.910084
14_15_19,58.45871
14_15_20,56.108616
14_15_21,64.63888
14_15_22,63.9356
14_15_23,61.238327
14_15_24,57.855095
14_15_25,65.00162
14_15_26,60.94896
14_15_27,63.979233
14_15_28,53.462048
14_15_29,32.34504
14_15_30,29.538227
14_15_31,53.370472
14_15_32,65.8408
14_15_33,59.42075
14_15_34,51.43095
14_15_35,63.952248
14_15_36,38.370388
14_15_37,64.32273
14_15_38,59.67335
14_15_39,59.82704
14_15_40,53.626934
14_15_41,61.589016
14_15_42,62.155178
14_15_43,63.998634
14_15_44,53.388588
14_15_45,54.996967
14_15_46,53.676598
14_15_47,62.11763
14_15_48,61.145878
14_15_49,61.232105
14_15_50,64.09176
14_15_51,61.22615
14_15_52,60.444466
14_15_53,63.78783
14_15_54,64.27232
14_15_55,62.734253
14_15_56,60.77008
14_15_57,62.06351
14_15_58,61.506035
14_15_59,61.413166
14_15_60,61.918762
14_15_61,62.3495
14_15_62,60.74932
14_15_63,55.101093
14_15_64,64.36196
14_15_65,43.42225
14_15_66,53.865234
14_15_67,65.00056
14_15_68,48.957905
14_15_69,57.476994
14_15_70,64.27509
14_15_71,57.52
14_15_72,62.43124
14_15_73,59.86587
14_15_74,63.783813
14_15_75,29.783064
14_15_76,56.816803
14_15_77,61.61535
14_15_78,43.674847
14_15_79,62.90495
14_15_80,53.750248
14_15_81,48.30989
14_15_82,31.984337
14_15_83,57.754093
14_15_84,59.185947
14_15_85,59.982403
14_15_86,64.81132
14_15_87,61.57991
14_15_88,40.23886
14_15_89,62.412334
14_15_90,58.212437
14_15_91,32.067505
14_15_92,57.909073
14_15_93,60.395737
14_15_94,64.09462
14_15_95,58.263363
14_15_96,64.511734
14_15_97,44.20864
14_15_98,63.028965
14_15_99,63.486008
14_15_100,58.460533
14_15_101,63.56813
14_15_102,58.9785
14_15_103,40.224224
14_15_104,60.52166
14_15_105,60.15342
14_15_106,28.49834
14_15_107,54.30317
14_15_108,63.81791
14_15_109,54.59001
14_15_110,64.338066
14_15_111,60.23898
14_15_112,63.031128
14_15_113,63.325832
14_15_114,58.538643
14_15_115,60.07509
14_15_116,59.03291
14_15_117,49.045452
14_15_118,57.951763
14_15_119,43.78662
14_15_120,57.169216
14_15_121,63.885387
14_15_122,64.212234
14_15_123,50.345104
14_15_124,59.990925
14_15_125,59.896038
14_15_126,46.435688
14_15_127,59.699562
14_15_128,55.93472
14_15_129,36.722595
14_15_130,61.96897
14_15_131,55.583683
14_15_132,62.619762
14_15_133,54.633373
14_15_134,47.688385
14_15_135,58.794983
14_15_136,52.007862
14_15_137,57.198124
14_15_138,44.37689
14_15_139,58.667767
14_15_140,61.09654
14_15_141,62.86319
14_15_142,54.922485
14_15_143,59.39731
14_15_144,53.111927
14_15_145,54.086216
14_15_146,54.110157
14_15_147,58.40334
14_15_148,54.405834
14_15_149,64.69218
14_15_150,60.211945
14_15_151,64.46045
14_15_152,63.35269
14_15_153,58.152756
14_15_154,64.119484
14_15_155,64.55572
14_15_156,50.77156
14_15_157,61.97354
14_15_158,63.047653
14_15_159,27.696182
14_15_160,60.355644
14_15_161,59.73105
14_15_162,63.041954
14_15_163,64.88825
14_15_164,63.650814
14_15_165,63.995686
14_15_166,64.386116
14_15_167,64.47552
14_15_168,62.786217
14_15_169,62.82701
14_15_170,61.01413
14_15_171,52.92895
14_15_172,65.702286
14_15_173,61.152184
14_15_174,46.924362
14_15_175,62.864532
14_15_176,63.47711
14_15_177,43.19074
14_15_178,63.067593
14_15_179,29.47557
14_15_180,62.91619
14_15_181,64.278465
14_15_182,57.667904
14_15_183,59.6051
14_15_184,61.34786
14_15_185,27.813078
14_15_186,61.661842
14_15_187,60.81209
14_15_188,64.05719
14_15_189,61.024433
14_15_190,27.45324
14_15_191,63.496628
14_15_192,60.706768
14_15_193,58.838024
14_15_194,64.92339
14_15_195,63.469986
14_15_196,60.64891
14_15_197,63.732666
14_15_198,34.105988
14_15_199,63.03268
14_15_200,63.313656
14_15_201,63.109344
14_15_202,63.9383
14_15_203,63.356186
14_15_204,61.842754
14_15_205,59.287407
14_15_206,64.9528
14_15_207,63.9886
14_15_208,66.57636
14_15_209,60.891506
14_15_210,61.495113
14_15_211,44.88708
14_15_212,63.936775
14_15_213,64.71201
14_15_214,60.428844
14_15_215,60.17225
14_15_216,64.14865
14_15_217,55.401928
14_15_218,64.643745
14_15_219,57.42131
14_15_220,64.713974
14_15_221,54.24307
14_15_222,56.76346
14_15_223,61.87223
14_15_224,63.17252
14_15_225,58.968994
14_15_226,59.30286
14_15_227,58.850674
14_30_0,64.291534
14_30_1,57.25986
14_30_2,40.128624
14_30_3,53.241222
14_30_4,41.3547
14_30_5,36.272446
14_30_6,30.710754
14_30_7,54.44144
14_30_8,56.618618
14_30_9,41.67096
14_30_10,47.75969
14_30_11,53.479992
14_30_12,58.26466
14_30_13,55.431824
14_30_14,49.11105
14_30_15,56.91535
14_30_16,62.797874
14_30_17,51.914654
14_30_18,57.91338
14_30_19,58.428974
14_30_20,54.86316
14_30_21,64.59623
14_30_22,63.609978
14_30_23,60.188503
14_30_24,57.699688
14_30_25,64.85077
14_30_26,60.02727
14_30_27,63.68596
14_30_28,52.77433
14_30_29,30.21084
14_30_30,28.26698
14_30_31,52.79769
14_30_32,66.69928
14_30_33,59.225414
14_30_34,50.508858
14_30_35,63.87708
14_30_36,36.088425
14_30_37,64.473335
14_30_38,59.485645
14_30_39,59.23989
14_30_40,53.450535
14_30_41,61.70426
14_30_42,62.122555
14_30_43,63.78489
14_30_44,52.933228
14_30_45,53.027378
14_30_46,52.752125
14_30_47,61.89963
14_30_48,60.636127
14_30_49,61.244125
14_30_50,63.781498
14_30_51,61.658928
14_30_52,60.400414
14_30_53,63.781612
14_30_54,64.23999
14_30_55,62.24992
14_30_56,60.31217
14_30_57,61.988735
14_30_58,61.473442
14_30_59,61.660007
14_30_60,61.98368
14_30_61,62.3765
14_30_62,60.904568
14_30_63,55.347374
14_30_64,64.54252
14_30_65,38.959972
14_30_66,53.912743
14_30_67,65.13601
14_30_68,46.38345
14_30_69,57.95997
14_30_70,64.22347
14_30_71,56.862152
14_30_72,62.839634
14_30_73,59.499763
14_30_74,64.19707
14_30_75,31.322165
14_30_76,56.783688
14_30_77,61.17126
14_30_78,48.86326
14_30_79,62.604664
14_30_80,51.08202
14_30_81,47.563305
14_30_82,42.99343
14_30_83,57.549263
14_30_84,58.658897
14_30_85,59.89226
14_30_86,64.166756
14_30_87,61.517033
14_30_88,47.21437
14_30_89,62.358566
14_30_90,58.43825
14_30_91,31.746443
14_30_92,58.0015
14_30_93,58.85628
14_30_94,63.97522
14_30_95,58.09957
14_30_96,64.460464
14_30_97,47.823288
14_30_98,63.53173
14_30_99,63.836517
14_30_100,57.92538
14_30_101,62.21881
14_30_102,59.111885
14_30_103,54.807285
14_30_104,60.503548
14_30_105,59.126705
14_30_106,34.920464
14_30_107,53.718376
14_30_108,64.127014
14_30_109,55.3832
14_30_110,64.43269
14_30_111,60.355583
14_30_112,61.488686
14_30_113,63.235424
14_30_114,58.330345
14_30_115,60.12919
14_30_116,57.18101
14_30_117,49.80576
14_30_118,57.827744
14_30_119,42.81255
14_30_120,58.177055
14_30_121,64.06027
14_30_122,64.56888
14_30_123,48.537224
14_30_124,57.04747
14_30_125,60.003857
14_30_126,43.00411
14_30_127,61.35794
14_30_128,56.201836
14_30_129,55.500706
14_30_130,62.577797
14_30_131,56.564198
14_30_132,62.63329
14_30_133,53.672268
14_30_134,49.188084
14_30_135,58.946934
14_30_136,52.292522
14_30_137,58.021675
14_30_138,46.52338
14_30_139,58.508926
14_30_140,60.680817
14_30_141,62.76016
14_30_142,54.96424
14_30_143,59.350357
14_30_144,52.812798
14_30_145,54.085983
14_30_146,53.750233
14_30_147,56.564186
14_30_148,54.139214
14_30_149,64.53213
14_30_150,60.027527
14_30_151,64.47774
14_30_152,63.280556
14_30_153,58.29409
14_30_154,64.27782
14_30_155,64.19667
14_30_156,50.517876
14_30_157,62.294746
14_30_158,63.202633
14_30_159,29.971973
14_30_160,60.439735
14_30_161,59.314903
14_30_162,62.816605
14_30_163,64.03235
14_30_164,63.33675
14_30_165,63.886856
14_30_166,64.72584
14_30_167,64.17806
14_30_168,62.994926
14_30_169,62.726334
14_30_170,61.079292
14_30_171,54.969112
14_30_172,65.5036
14_30_173,60.07252
14_30_174,53.29154
14_30_175,62.355736
14_30_176,63.331974
14_30_177,49.699562
14_30_178,62.693455
14_30_179,30.615002
14_30_180,62.39881
14_30_181,64.54499
14_30_182,57.56955
14_30_183,58.34102
14_30_184,60.94885
14_30_185,28.877377
14_30_186,62.35505
14_30_187,60.19189
14_30_188,64.0078
14_30_189,60.679314
14_30_190,27.696262
14_30_191,63.973373
14_30_192,59.883633
14_30_193,58.25173
14_30_194,64.822395
14_30_195,63.548706
14_30_196,60.325203
14_30_197,64.08408
14_30_198,34.01374
14_30_199,63.64146
14_30_200,63.124523
14_30_201,62.814754
14_30_202,63.80932
14_30_203,63.223717
14_30_204,61.94272
14_30_205,60.2038
14_30_206,64.533775
14_30_207,63.810463
14_30_208,66.465485
14_30_209,59.668785
14_30_210,61.00364
14_30_211,44.19082
14_30_212,63.916718
14_30_213,65.52809
14_30_214,60.575684
14_30_215,60.735897
14_30_216,64.34571
14_30_217,55.911377
14_30_218,64.6677
14_30_219,56.972702
14_30_220,64.242775
14_30_221,55.11257
14_30_222,56.47846
14_30_223,62.009235
14_30_224,62.54689
14_30_225,58.366776
14_30_226,58.709126
14_30_227,59.04748
14_45_0,63.943653
14_45_1,47.55345
14_45_2,39.17077
14_45_3,52.706314
14_45_4,40.964966
14_45_5,37.21107
14_45_6,30.528175
14_45_7,50.51729
14_45_8,55.68847
14_45_9,40.676094
14_45_10,45.1796
14_45_11,46.174313
14_45_12,58.981262
14_45_13,55.49658
14_45_14,49.606434
14_45_15,56.00072
14_45_16,62.839085
14_45_17,51.594563
14_45_18,58.086124
14_45_19,58.46626
14_45_20,53.839172
14_45_21,64.77447
14_45_22,63.46545
14_45_23,58.16843
14_45_24,57.456276
14_45_25,64.9396
14_45_26,59.509155
14_45_27,63.600964
14_45_28,51.431595
14_45_29,28.813314
14_45_30,26.910936
14_45_31,51.8859
14_45_32,67.79901
14_45_33,59.027153
14_45_34,49.277664
14_45_35,63.754967
14_45_36,34.251377
14_45_37,64.76299
14_45_38,59.318615
14_45_39,58.952026
14_45_40,53.260742
14_45_41,61.70338
14_45_42,61.813904
14_45_43,63.790695
14_45_44,52.227207
14_45_45,50.880466
14_45_46,51.581383
14_45_47,61.844673
14_45_48,60.45631
14_45_49,61.609756
14_45_50,63.730667
14_45_51,61.488445
14_45_52,60.23366
14_45_53,63.992794
14_45_54,64.26109
14_45_55,61.997826
14_45_56,60.29667
14_45_57,61.8484
14_45_58,61.447384
14_45_59,61.39194
14_45_60,61.71597
14_45_61,62.336487
14_45_62,61.286537
14_45_63,55.248516
14_45_64,64.72397
14_45_65,40.083313
14_45_66,53.82305
14_45_67,65.48933
14_45_68,45.92334
14_45_69,58.222885
14_45_70,64.356964
14_45_71,56.96222
14_45_72,63.33099
14_45_73,59.508377
14_45_74,64.37988
14_45_75,32.847862
14_45_76,56.497677
14_45_77,61.330154
14_45_78,53.43421
14_45_79,63.07618
14_45_80,51.243603
14_45_81,46.999706
14_45_82,47.02996
14_45_83,57.51539
14_45_84,58.345886
14_45_85,59.73357
14_45_86,63.776543
14_45_87,61.644005
14_45_88,53.066048
14_45_89,62.225647
14_45_90,58.243904
14_45_91,31.836815
14_45_92,57.826504
14_45_93,57.647003
14_45_94,64.24447
14_45_95,58.149197
14_45_96,64.48972
14_45_97,51.344604
14_45_98,64.4136
14_45_99,63.940525
14_45_100,57.776222
14_45_101,61.85446
14_45_102,59.23076
14_45_103,58.52374
14_45_104,60.419136
14_45_105,58.87161
14_45_106,36.03055
14_45_107,53.09928
14_45_108,64.24991
14_45_109,54.966778
14_45_110,64.826035
14_45_111,60.35524
14_45_112,60.506584
14_45_113,63.246933
14_45_114,57.104256
14_45_115,59.203632
14_45_116,54.545624
14_45_117,49.819485
14_45_118,57.039734
14_45_119,41.742203
14_45_120,57.319252
14_45_121,64.26924
14_45_122,64.93021
14_45_123,47.569492
14_45_124,54.250145
14_45_125,59.553562
14_45_126,45.694412
14_45_127,62.47247
14_45_128,55.578014
14_45_129,56.112366
14_45_130,63.191345
14_45_131,57.36256
14_45_132,62.71635
14_45_133,53.046955
14_45_134,51.585323
14_45_135,58.934166
14_45_136,51.400787
14_45_137,57.322876
14_45_138,48.66548
14_45_139,58.44741
14_45_140,60.377815
14_45_141,62.73313
14_45_142,54.91686
14_45_143,58.58904
14_45_144,52.96321
14_45_145,53.929672
14_45_146,53.263325
14_45_147,56.198853
14_45_148,53.647743
14_45_149,64.520325
14_45_150,60.21173
14_45_151,64.63636
14_45_152,63.062862
14_45_153,58.124626
14_45_154,64.47679
14_45_155,64.08175
14_45_156,49.64572
14_45_157,62.371723
14_45_158,63.5963
14_45_159,30.839329
14_45_160,60.55364
14_45_161,59.187473
14_45_162,63.426086
14_45_163,64.022964
14_45_164,63.2557
14_45_165,64.0106
14_45_166,64.97455
14_45_167,64.217155
14_45_168,63.16073
14_45_169,62.88954
14_45_170,61.27078
14_45_171,54.253376
14_45_172,65.78678
14_45_173,59.50008
14_45_174,57.308846
14_45_175,61.94666
14_45_176,63.197964
14_45_177,49.871243
14_45_178,62.560837
14_45_179,30.613781
14_45_180,61.848347
14_45_181,64.64514
14_45_182,57.23184
14_45_183,57.632732
14_45_184,61.03962
14_45_185,28.740332
14_45_186,62.96752
14_45_187,60.12588
14_45_188,64.31287
14_45_189,60.642242
14_45_190,27.614626
14_45_191,63.87369
14_45_192,59.47857
14_45_193,58.029583
14_45_194,64.71646
14_45_195,63.527607
14_45_196,60.487274
14_45_197,64.17774
14_45_198,33.614044
14_45_199,63.51046
14_45_200,63.5512
14_45_201,62.718956
14_45_202,63.675392
14_45_203,63.542023
14_45_204,62.061165
14_45_205,60.054825
14_45_206,64.40129
14_45_207,63.632164
14_45_208,66.84141
14_45_209,58.334835
14_45_210,61.084694
14_45_211,42.36544
14_45_212,63.839893
14_45_213,64.8794
14_45_214,61.05659
14_45_215,60.705967
14_45_216,64.36223
14_45_217,55.957188
14_45_218,64.85611
14_45_219,56.99335
14_45_220,64.32083
14_45_221,54.67381
14_45_222,56.264908
14_45_223,62.25269
14_45_224,62.56931
14_45_225,57.96102
14_45_226,58.158295
14_45_227,59.06979
15_15_0,21.753407
15_15_1,18.521889
15_15_2,59.392918
15_15_3,59.925793
15_15_4,59.762672
15_15_5,23.831928
15_15_6,19.16257
15_15_7,16.539024
15_15_8,32.018837
15_15_9,51.60753
15_15_10,34.965965
15_15_11,26.816214
15_15_12,30.727081
15_15_13,49.54829
15_15_14,57.728333
15_15_15,22.473587
15_15_16,49.838524
15_15_17,54.010006
15_15_18,22.707336
15_15_19,59.76605
15_15_20,55.37854
15_15_21,64.378716
15_15_22,67.65309
15_15_23,63.32932
15_15_24,30.357298
15_15_25,42.61664
15_15_26,63.163727
15_15_27,48.986073
15_15_28,33.36456
15_15_29,25.491714
15_15_30,18.505825
15_15_31,52.131924
15_15_32,52.171604
15_15_33,62.064716
15_15_34,28.793484
15_15_35,47.509003
15_15_36,26.113413
15_15_37,31.77088
15_15_38,60.185715
15_15_39,19.51455
15_15_40,61.488197
15_15_41,35.121777
15_15_42,65.23781
15_15_43,51.441826
15_15_44,55.902805
15_15_45,62.88081
15_15_46,58.522568
15_15_47,65.30421
15_15_48,64.853905
15_15_49,61.26198
15_15_50,36.0603
15_15_51,32.04164
15_15_52,3.4495888
15_15_53,35.214855
15_15_54,64.162056
15_15_55,15.255371
15_15_56,52.91236
15_15_57,59.94334
15_15_58,26.040586
15_15_59,12.462872
15_15_60,12.650188
15_15_61,27.659023
15_15_62,60.324905
15_15_63,31.331978
15_15_64,63.855206
15_15_65,59.457085
15_15_66,57.11298
15_15_67,66.41594
15_15_68,61.68159
15_15_69,60.382523
15_15_70,43.682247
15_15_71,11.959564
15_15_72,62.815224
15_15_73,35.729088
15_15_74,41.274643
15_15_75,45.072163
15_15_76,54.07656
15_15_77,34.729973
15_15_78,52.735245
15_15_79,49.67635
15_15_80,40.05127
15_15_81,29.61578
15_15_82,53.055378
15_15_83,63.69139
15_15_84,33.501217
15_15_85,23.96096
15_15_86,63.95394
15_15_87,64.928024
15_15_88,52.13111
15_15_89,60.90281
15_15_90,60.86789
15_15_91,47.492737
15_15_92,31.709063
15_15_93,50.82764
15_15_94,39.410248
15_15_95,29.012135
15_15_96,38.220463
15_15_97,47.84761
15_15_98,49.17896
15_15_99,31.804766
15_15_100,62.4403
15_15_101,43.86044
15_15_102,31.0344
15_15_103,55.829617
15_15_104,25.921335
15_15_105,61.1505
15_15_106,45.0156
15_15_107,53.59264
15_15_108,65.63405
15_15_109,32.015457
15_15_110,64.70067
15_15_111,62.415276
15_15_112,18.244884
15_15_113,9.539585
15_15_114,13.051994
15_15_115,38.40477
15_15_116,18.12014
15_15_117,66.87549
15_15_118,13.631687
15_15_119,49.2719
15_15_120,23.810394
15_15_121,18.287102
15_15_122,16.887375
15_15_123,39.51619
15_15_124,63.099854
15_15_125,13.205456
15_15_126,15.829617
15_15_127,66.44898
15_15_128,19.27042
15_15_129,65.643234
15_15_130,64.315895
15_15_131,62.04874
15_15_132,56.729923
15_15_133,30.991087
15_15_134,60.595486
15_15_135,59.689934
15_15_136,21.78888
15_15_137,26.697086
15_15_138,62.781857
15_15_139,62.91336
15_15_140,54.618446
15_15_141,27.76398
15_15_142,59.897526
15_15_143,58.01553
15_15_144,53.572113
15_15_145,32.560574
15_15_146,59.385418
15_15_147,22.096634
15_15_148,56.16394
15_15_149,40.517094
15_15_150,36.067593
15_15_151,60.83575
15_15_152,51.370285
15_15_153,19.005943
15_15_154,63.95956
15_15_155,28.808073
15_15_156,55.65029
15_15_157,64.923355
15_15_158,64.23798
15_15_159,24.809036
15_15_160,36.783997
15_15_161,20.397587
15_15_162,64.60295
15_15_163,65.902336
15_15_164,26.37032
15_15_165,32.90511
15_15_166,33.744183
15_15_167,66.0037
15_15_168,57.43454
15_15_169,65.37007
15_15_170,64.93373
15_15_171,24.695099
15_15_172,39.792145
15_15_173,55.79786
15_15_174,65.402824
15_15_175,24.553432
15_15_176,28.645025
15_15_177,64.85413
15_15_178,31.167116
15_15_179,61.465984
15_15_180,25.53017
15_15_181,54.994442
15_15_182,58.32502
15_15_183,46.11173
15_15_184,30.716516
15_15_185,61.078552
15_15_186,64.032616
15_15_187,44.901577
15_15_188,64.77938
15_15_189,61.39297
15_15_190,15.099487
15_15_191,17.2654
15_15_192,31.416368
15_15_193,54.93258
15_15_194,50.064857
15_15_195,65.99627
15_15_196,62.943897
15_15_197,67.00345
15_15_198,18.231823
15_15_199,23.907581
15_15_200,62.818054
15_15_201,51.559963
15_15_202,36.225227
15_15_203,29.16871
15_15_204,63.878696
15_15_205,16.256973
15_15_206,27.727745
15_15_207,38.47549
15_15_208,67.572586
15_15_209,20.553036
15_15_210,64.54695
15_15_211,29.476665
15_15_212,26.86081
15_15_213,21.15451
15_15_214,46.018585
15_15_215,60.501724
15_15_216,27.19945
15_15_217,30.062998
15_15_218,62.061726
15_15_219,22.120487
15_15_220,58.808723
15_15_221,20.349304
15_15_222,19.144623
15_15_223,60.722733
15_15_224,55.600147
15_15_225,58.04617
15_15_226,59.274586
15_15_227,48.054943
15_30_0,18.159168
15_30_1,14.509533
15_30_2,59.704815
15_30_3,60.27408
15_30_4,60.55016
15_30_5,22.462051
15_30_6,18.105103
15_30_7,15.007977
15_30_8,28.358727
15_30_9,51.16926
15_30_10,34.885563
15_30_11,25.105259
15_30_12,29.145315
15_30_13,52.753582
15_30_14,58.817566
15_30_15,19.825924
15_30_16,51.083496
15_30_17,54.05336
15_30_18,22.093628
15_30_19,59.354248
15_30_20,53.045624
15_30_21,64.333855
15_30_22,67.655754
15_30_23,62.474148
15_30_24,22.939651
15_30_25,35.05403
15_30_26,63.25878
15_30_27,49.080746
15_30_28,32.76568
15_30_29,24.603626
15_30_30,17.635025
15_30_31,51.536793
15_30_32,51.51417
15_30_33,61.971493
15_30_34,27.11001
15_30_35,43.668976
15_30_36,25.467926
15_30_37,29.85161
15_30_38,59.508648
15_30_39,18.977306
15_30_40,60.35496
15_30_41,31.31828
15_30_42,65.43954
15_30_43,51.445023
15_30_44,55.47808
15_30_45,62.962276
15_30_46,58.863327
15_30_47,65.1007
15_30_48,64.92742
15_30_49,60.81892
15_30_50,36.169014
15_30_51,28.250774
15_30_52,3.517006
15_30_53,34.41899
15_30_54,63.815548
15_30_55,14.837349
15_30_56,52.5288
15_30_57,60.53154
15_30_58,25.902573
15_30_59,11.816368
15_30_60,12.040054
15_30_61,26.568129
15_30_62,61.038986
15_30_63,31.702034
15_30_64,64.06458
15_30_65,58.684597
15_30_66,55.88766
15_30_67,65.91428
15_30_68,60.845825
15_30_69,53.64688
15_30_70,43.07315
15_30_71,11.731865
15_30_72,62.92188
15_30_73,34.94838
15_30_74,41.605362
15_30_75,38.951317
15_30_76,54.004696
15_30_77,32.637386
15_30_78,47.336456
15_30_79,48.23758
15_30_80,41.366096
15_30_81,30.151752
15_30_82,36.673096
15_30_83,63.283485
15_30_84,26.461884
15_30_85,21.948658
15_30_86,63.6548
15_30_87,65.17505
15_30_88,44.547134
15_30_89,61.144375
15_30_90,60.602947
15_30_91,45.29586
15_30_92,31.584225
15_30_93,51.005184
15_30_94,46.886066
15_30_95,26.678707
15_30_96,36.443195
15_30_97,44.225136
15_30_98,44.89393
15_30_99,26.911892
15_30_100,62.19248
15_30_101,44.275513
15_30_102,24.244766
15_30_103,48.637512
15_30_104,21.848957
15_30_105,62.140926
15_30_106,34.327526
15_30_107,50.461613
15_30_108,64.85369
15_30_109,30.574095
15_30_110,65.47498
15_30_111,61.849323
15_30_112,17.641647
15_30_113,8.710461
15_30_114,12.26284
15_30_115,35.781136
15_30_116,17.72911
15_30_117,67.93499
15_30_118,13.07748
15_30_119,52.400536
15_30_120,22.065136
15_30_121,16.93975
15_30_122,15.954521
15_30_123,37.13806
15_30_124,62.737427
15_30_125,12.686737
15_30_126,15.512753
15_30_127,66.66092
15_30_128,18.115181
15_30_129,65.82167
15_30_130,64.27515
15_30_131,62.175816
15_30_132,44.33628
15_30_133,27.862995
15_30_134,60.170383
15_30_135,59.82402
15_30_136,20.218433
15_30_137,26.655521
15_30_138,62.728355
15_30_139,62.874405
15_30_140,54.218353
15_30_141,25.435734
15_30_142,60.51437
15_30_143,57.541573
15_30_144,50.7381
15_30_145,31.408289
15_30_146,60.256905
15_30_147,18.758335
15_30_148,56.14842
15_30_149,32.189384
15_30_150,30.62491
15_30_151,56.40374
15_30_152,43.436825
15_30_153,18.864536
15_30_154,62.866463
15_30_155,26.93251
15_30_156,56.59302
15_30_157,65.40584
15_30_158,64.459854
15_30_159,18.274551
15_30_160,31.028646
15_30_161,19.092789
15_30_162,64.34916
15_30_163,66.10845
15_30_164,23.845459
15_30_165,28.35411
15_30_166,32.11525
15_30_167,66.06506
15_30_168,57.253326
15_30_169,65.0504
15_30_170,63.71763
15_30_171,23.476643
15_30_172,37.603737
15_30_173,55.873383
15_30_174,65.262634
15_30_175,25.188015
15_30_176,27.348372
15_30_177,64.469345
15_30_178,28.911877
15_30_179,62.355316
15_30_180,23.237904
15_30_181,55.55839
15_30_182,58.342457
15_30_183,44.372147
15_30_184,25.850925
15_30_185,61.498993
15_30_186,64.25636
15_30_187,30.920664
15_30_188,64.52223
15_30_189,61.278244
15_30_190,11.972637
15_30_191,14.972462
15_30_192,29.191572
15_30_193,54.948944
15_30_194,42.131348
15_30_195,65.61662
15_30_196,64.95704
15_30_197,66.096855
15_30_198,15.447536
15_30_199,21.557335
15_30_200,62.615208
15_30_201,51.06533
15_30_202,30.44994
15_30_203,26.87415
15_30_204,63.59037
15_30_205,13.737022
15_30_206,25.189713
15_30_207,37.60175
15_30_208,66.42398
15_30_209,17.08442
15_30_210,65.11944
15_30_211,28.44867
15_30_212,24.568798
15_30_213,17.45855
15_30_214,42.744156
15_30_215,61.243374
15_30_216,24.763031
15_30_217,29.209166
15_30_218,61.012814
15_30_219,21.006031
15_30_220,58.966732
15_30_221,19.765392
15_30_222,18.130882
15_30_223,58.462578
15_30_224,54.610558
15_30_225,56.353508
15_30_226,59.739506
