id,Expected
24_15_120,59.0865
24_15_121,55.627857
24_15_122,50.774807
24_15_123,62.105843
24_15_124,63.5502
24_15_125,65.42277
24_15_126,62.396694
24_15_127,63.17679
24_15_128,62.92173
24_15_129,66.65952
24_15_130,66.15478
24_15_131,67.0253
24_15_132,52.229248
24_15_133,51.998074
24_15_134,51.48595
24_15_135,58.173565
24_15_136,53.40444
24_15_137,0.0
24_15_138,54.211124
24_15_139,49.553783
24_15_140,49.43664
24_15_141,63.241375
24_15_142,63.31707
24_15_143,62.525097
24_15_144,60.692047
24_15_145,60.80807
24_15_146,60.03931
24_15_147,63.881374
24_15_148,64.968315
24_15_149,64.63926
24_15_150,59.130104
24_15_151,56.277145
24_15_152,53.77182
24_15_153,57.948353
24_15_154,61.844006
24_15_155,62.54982
24_15_156,53.889557
24_15_157,54.547035
24_15_158,52.285454
24_15_159,63.2681
24_15_160,63.26982
24_15_161,62.853615
24_15_162,61.745975
24_15_163,58.840775
24_15_164,58.39724
24_15_165,61.40602
24_15_166,62.282448
24_15_167,60.699615
24_15_168,58.57802
24_15_169,57.60342
24_15_170,57.89678
24_15_171,64.36654
24_15_172,64.01462
24_15_173,61.5668
24_15_174,56.534145
24_15_175,46.510708
24_15_176,34.94419
24_15_177,0.0
24_15_178,56.77099
24_15_179,62.892467
24_15_180,57.87856
24_15_181,57.10629
24_15_182,63.29802
24_15_183,62.414333
24_15_184,64.89997
24_15_185,64.16579
24_15_186,64.081215
24_15_187,64.62979
24_15_188,62.614937
24_15_189,59.302143
24_15_190,57.771282
24_15_191,56.393604
24_15_192,63.960842
24_15_193,64.30136
24_15_194,61.390717
24_15_195,67.54336
24_15_196,65.67283
24_15_197,61.274082
24_15_198,55.8787
24_15_199,57.640823
24_15_200,57.064957
24_15_201,65.87801
24_15_202,68.49328
24_15_203,68.957695
24_15_204,67.8937
24_15_205,65.28619
24_15_206,62.744865
24_15_207,61.897163
24_15_208,66.07965
24_15_209,0.0
24_15_210,61.12421
24_15_211,60.685745
24_15_212,61.172672
24_15_213,63.475372
24_15_214,65.97705
24_15_215,62.616096
24_15_216,63.89952
24_15_217,66.816536
24_15_218,63.687405
24_15_219,59.41324
24_15_220,60.626106
24_15_221,61.424526
24_15_222,66.33197
24_15_223,63.293804
24_15_224,63.463367
24_15_225,49.698544
24_15_226,53.91107
24_15_227,58.14197
24_30_0,53.414013
24_30_1,54.77954
24_30_2,56.740955
24_30_3,61.13404
24_30_4,59.029507
24_30_5,58.756683
24_30_6,63.15236
24_30_7,63.98047
24_30_8,65.4815
24_30_9,63.918247
24_30_10,62.589386
24_30_11,62.233913
24_30_12,52.311974
24_30_13,55.37229
24_30_14,58.490147
24_30_15,59.57539
24_30_16,56.152115
24_30_17,53.867416
24_30_18,59.231117
24_30_19,60.142284
24_30_20,64.71781
24_30_21,55.34378
24_30_22,60.91489
24_30_23,60.82215
24_30_24,52.159233
24_30_25,57.570427
24_30_26,57.8241
24_30_27,63.12196
24_30_28,59.646404
24_30_29,58.808426
24_30_30,60.172092
24_30_31,60.58058
24_30_32,58.990322
24_30_33,57.273838
24_30_34,63.201717
24_30_35,66.60721
24_30_36,63.769924
24_30_37,64.27107
24_30_38,66.140724
24_30_39,63.260036
24_30_40,61.088516
24_30_41,58.634815
24_30_42,58.328144
24_30_43,59.179153
24_30_44,56.659195
24_30_45,41.662254
24_30_46,44.14776
24_30_47,44.0405
24_30_48,55.60604
24_30_49,56.635616
24_30_50,58.711647
24_30_51,55.745686
24_30_52,57.109962
24_30_53,58.897808
24_30_54,64.05795
24_30_55,64.252
24_30_56,67.137276
24_30_57,60.560062
24_30_58,58.008415
24_30_59,55.969795
24_30_60,61.358322
24_30_61,61.06908
24_30_62,62.01834
24_30_63,62.539234
24_30_64,63.929558
24_30_65,64.39723
24_30_66,63.45648
24_30_67,64.23783
24_30_68,63.343113
24_30_69,65.84525
24_30_70,63.99511
24_30_71,63.149933
24_30_72,54.382305
24_30_73,58.786884
24_30_74,60.952553
24_30_75,63.14643
24_30_76,63.242516
24_30_77,63.78613
24_30_78,64.09592
24_30_79,60.670975
24_30_80,60.458454
24_30_81,66.2695
24_30_82,63.66332
24_30_83,63.681763
24_30_84,62.916904
24_30_85,58.71542
24_30_86,60.234177
24_30_87,57.18865
24_30_88,59.1231
24_30_89,58.98124
24_30_90,53.39199
24_30_91,57.180115
24_30_92,63.717968
24_30_93,56.73417
24_30_94,54.907394
24_30_95,54.13289
24_30_96,65.668785
24_30_97,63.020275
24_30_98,59.684032
24_30_99,58.26178
24_30_100,55.836086
24_30_101,54.181717
24_30_102,55.20108
24_30_103,51.13779
24_30_104,49.445484
24_30_105,61.162884
24_30_106,60.52145
24_30_107,61.340656
24_30_108,64.902405
24_30_109,64.2225
24_30_110,59.5213
24_30_111,59.829586
24_30_112,60.96126
24_30_113,61.782703
24_30_114,52.683014
24_30_115,56.437054
24_30_116,55.695316
24_30_117,60.274754
24_30_118,58.27381
24_30_119,59.636898
24_30_120,58.858505
24_30_121,52.70698
24_30_122,45.425724
24_30_123,56.462685
24_30_124,54.574604
24_30_125,51.632523
24_30_126,52.200104
24_30_127,56.21938
24_30_128,53.99338
24_30_129,51.454144
24_30_130,51.21984
24_30_131,45.668617
24_30_132,60.442577
24_30_133,57.044685
24_30_134,54.519558
24_30_135,61.531647
24_30_136,62.216537
24_30_137,61.586548
24_30_138,62.85269
24_30_139,64.592964
24_30_140,62.40962
24_30_141,61.07908
24_30_142,57.200275
24_30_143,53.45287
24_30_144,66.41102
24_30_145,66.07797
24_30_146,59.43181
24_30_147,64.56293
24_30_148,61.8081
24_30_149,52.654396
24_30_150,41.946754
24_30_151,41.401268
24_30_152,42.240517
24_30_153,60.64939
24_30_154,64.010925
24_30_155,64.108345
24_30_156,66.47366
24_30_157,62.886234
24_30_158,65.28314
24_30_159,54.67653
24_30_160,54.569584
24_30_161,56.355015
24_30_162,62.40915
24_30_163,59.90824
24_30_164,58.55166
24_30_165,56.020233
24_30_166,56.027084
24_30_167,55.753662
24_30_168,61.11315
24_30_169,64.59861
24_30_170,64.334595
24_30_171,59.017746
24_30_172,58.43622
24_30_173,56.680023
24_30_174,59.212677
24_30_175,58.651653
24_30_176,57.313267
24_30_177,60.87684
24_30_178,59.776363
24_30_179,58.400143
24_30_180,58.412857
24_30_181,59.720627
24_30_182,58.82079
24_30_183,51.65312
24_30_184,53.88413
24_30_185,53.960567
24_30_186,54.852528
24_30_187,53.665234
24_30_188,51.16591
24_30_189,59.07693
24_30_190,58.45379
24_30_191,55.744366
24_30_192,59.81035
24_30_193,61.140324
24_30_194,61.284203
24_30_195,59.155064
24_30_196,58.711555
24_30_197,58.24115
24_30_198,59.440742
24_30_199,58.95762
24_30_200,58.123917
24_30_201,57.921623
24_30_202,59.754044
24_30_203,58.28554
24_30_204,58.790413
24_30_205,60.630962
24_30_206,61.874058
24_30_207,52.533325
24_30_208,53.63027
24_30_209,55.28729
24_30_210,57.868855
24_30_211,58.427727
24_30_212,57.91861
24_30_213,51.163704
24_30_214,51.235977
24_30_215,55.42701
24_30_216,61.83349
24_30_217,61.891327
24_30_218,57.623505
24_30_219,61.21223
24_30_220,59.72653
24_30_221,57.766174
24_30_222,61.031593
24_30_223,60.288033
24_30_224,61.742115
24_30_225,63.632698
24_30_226,62.077663
24_30_227,59.311474
24_45_0,65.28384
24_45_1,62.676117
24_45_2,59.218067
24_45_3,55.2191
24_45_4,56.650944
24_45_5,58.889446
24_45_6,58.947594
24_45_7,59.188496
24_45_8,58.03469
24_45_9,60.652412
24_45_10,60.83607
24_45_11,59.42597
24_45_12,53.96427
24_45_13,50.78183
24_45_14,48.5365
24_45_15,68.39156
24_45_16,62.15479
24_45_17,59.67129
24_45_18,61.42346
24_45_19,65.19783
24_45_20,66.4853
24_45_21,28.766653
24_45_22,36.173676
24_45_23,42.98183
24_45_24,64.278206
24_45_25,64.20284
24_45_26,66.054016
24_45_27,54.878674
24_45_28,56.602913
24_45_29,56.41355
24_45_30,58.990883
24_45_31,61.618603
24_45_32,65.12287
24_45_33,62.184788
24_45_34,62.175976
24_45_35,64.4867
24_45_36,60.513954
24_45_37,58.75757
24_45_38,56.787857
24_45_39,62.40441
24_45_40,60.715923
24_45_41,59.913807
24_45_42,62.63697
24_45_43,61.48053
24_45_44,58.0954
24_45_45,57.837326
24_45_46,54.285572
24_45_47,50.568737
24_45_48,61.243042
24_45_49,62.2959
24_45_50,60.907986
24_45_51,64.15758
24_45_52,60.924427
24_45_53,60.208763
24_45_54,56.26683
24_45_55,59.67696
24_45_56,61.245426
24_45_57,59.748283
24_45_58,56.458595
24_45_59,57.703037
24_45_60,65.879295
24_45_61,65.0287
24_45_62,62.527027
24_45_63,56.106983
24_45_64,57.4629
24_45_65,57.5457
24_45_66,59.822258
24_45_67,61.60402
24_45_68,62.27759
24_45_69,60.932068
24_45_70,58.340847
24_45_71,59.431355
24_45_72,58.886356
24_45_73,55.67186
24_45_74,55.290848
24_45_75,60.496883
24_45_76,61.244144
24_45_77,59.07173
24_45_78,47.676308
24_45_79,47.201786
24_45_80,44.917866
24_45_81,52.549843
24_45_82,50.737038
24_45_83,49.80394
24_45_84,59.46568
24_45_85,60.355774
24_45_86,59.767902
24_45_87,64.771385
24_45_88,62.615135
24_45_89,59.50073
24_45_90,60.837227
24_45_91,60.367683
24_45_92,63.06905
24_45_93,55.606422
24_45_94,53.55375
24_45_95,53.781567
24_45_96,60.37841
24_45_97,61.105488
24_45_98,62.209763
24_45_99,46.284664
24_45_100,50.145435
24_45_101,0.0
24_45_102,61.212376
24_45_103,63.104706
24_45_104,63.544384
24_45_105,60.06204
24_45_106,59.72403
24_45_107,56.38572
24_45_108,60.200043
24_45_109,56.13066
24_45_110,53.599064
24_45_111,61.12467
24_45_112,62.32611
24_45_113,64.4251
24_45_114,22.723263
24_45_115,30.022396
24_45_116,35.902225
24_45_117,62.864304
24_45_118,61.75646
24_45_119,59.39031
24_45_120,55.255737
24_45_121,52.258785
24_45_122,52.604866
24_45_123,56.888107
24_45_124,58.028152
24_45_125,57.100033
24_45_126,67.74055
24_45_127,65.20541
24_45_128,62.46536
24_45_129,63.083164
24_45_130,63.270996
24_45_131,65.133545
24_45_132,65.04089
24_45_133,56.95088
24_45_134,56.50425
24_45_135,64.02989
24_45_136,65.41839
24_45_137,62.937943
24_45_138,23.394579
24_45_139,29.348639
24_45_140,34.08851
24_45_141,60.07452
24_45_142,60.982742
24_45_143,61.93499
24_45_144,58.33585
24_45_145,59.91013
24_45_146,61.544098
24_45_147,59.4651
24_45_148,62.03095
24_45_149,67.76589
24_45_150,61.96914
24_45_151,61.157883
24_45_152,60.063725
24_45_153,61.560745
24_45_154,60.138966
24_45_155,58.886383
24_45_156,55.166084
24_45_157,55.887344
24_45_158,58.721306
24_45_159,61.752773
24_45_160,60.888653
24_45_161,60.199463
24_45_162,61.118607
24_45_163,60.65177
24_45_164,61.546196
24_45_165,61.403072
24_45_166,60.649376
24_45_167,61.917385
24_45_168,66.10293
24_45_169,67.3165
24_45_170,0.0
24_45_171,53.979065
24_45_172,54.52639
24_45_173,54.049255
24_45_174,67.82732
24_45_175,63.990208
24_45_176,61.241356
24_45_177,46.17607
24_45_178,42.81389
24_45_179,39.639435
24_45_180,63.827972
24_45_181,61.180534
24_45_182,59.994186
24_45_183,60.95794
24_45_184,63.039967
24_45_185,61.21025
24_45_186,59.873375
24_45_187,57.71082
24_45_188,56.612747
24_45_189,57.029842
24_45_190,57.244812
24_45_191,58.20262
24_45_192,63.07773
24_45_193,60.88628
24_45_194,58.53366
24_45_195,60.02895
24_45_196,57.595
24_45_197,54.534058
24_45_198,65.49989
24_45_199,66.57724
24_45_200,66.04979
24_45_201,62.68615
24_45_202,59.085518
24_45_203,52.321087
24_45_204,59.99733
24_45_205,60.840267
24_45_206,62.33881
24_45_207,55.89163
24_45_208,49.297466
24_45_209,46.189808
24_45_210,62.032215
24_45_211,57.836353
24_45_212,52.09766
24_45_213,59.1424
24_45_214,59.920193
24_45_215,60.692238
24_45_216,59.730145
24_45_217,60.545338
24_45_218,63.88977
24_45_219,59.681915
24_45_220,58.69844
24_45_221,54.863434
24_45_222,61.7477
24_45_223,61.433212
24_45_224,58.141094
24_45_225,0.0
24_45_226,54.02566
24_45_227,54.972378
25_15_0,70.767525
25_15_1,71.776886
25_15_2,70.2033
25_15_3,65.91354
25_15_4,66.61124
25_15_5,69.69821
25_15_6,67.370804
25_15_7,67.24693
25_15_8,66.142815
25_15_9,64.20736
25_15_10,62.67637
25_15_11,60.0694
25_15_12,65.687
25_15_13,66.000786
25_15_14,64.600945
25_15_15,67.88238
25_15_16,67.03072
25_15_17,67.21608
25_15_18,68.35118
25_15_19,65.56445
25_15_20,64.49449
25_15_21,62.09271
25_15_22,63.739723
25_15_23,66.6019
25_15_24,58.244385
25_15_25,59.331657
25_15_26,59.43419
25_15_27,59.0296
25_15_28,64.09277
25_15_29,64.86228
25_15_30,61.582264
25_15_31,62.717262
25_15_32,61.04621
25_15_33,69.086754
25_15_34,68.24673
25_15_35,0.0
25_15_36,63.97205
25_15_37,61.222305
25_15_38,59.86605
25_15_39,67.59916
25_15_40,67.509605
25_15_41,66.236046
25_15_42,64.35744
25_15_43,63.957695
25_15_44,61.133476
25_15_45,61.74726
25_15_46,62.374634
25_15_47,62.07397
25_15_48,62.992268
25_15_49,64.68743
25_15_50,64.42326
25_15_51,66.68829
25_15_52,65.72553
25_15_53,63.399475
25_15_54,64.89357
25_15_55,66.04637
25_15_56,68.939514
25_15_57,69.44812
25_15_58,67.74479
25_15_59,67.09284
25_15_60,66.93678
25_15_61,66.24301
25_15_62,65.80401
25_15_63,65.81459
25_15_64,66.91288
25_15_65,64.72543
25_15_66,66.05682
25_15_67,66.8456
25_15_68,66.340294
25_15_69,60.793446
25_15_70,63.596134
25_15_71,63.504658
25_15_72,62.276123
25_15_73,66.00028
25_15_74,66.43374
25_15_75,61.960526
25_15_76,63.157757
25_15_77,63.465416
25_15_78,67.45953
25_15_79,67.41204
25_15_80,67.76103
25_15_81,63.79304
25_15_82,62.686237
25_15_83,62.89475
25_15_84,65.25756
25_15_85,65.86945
25_15_86,62.958736
25_15_87,60.81101
25_15_88,60.9297
25_15_89,61.260597
25_15_90,64.284195
25_15_91,64.41393
25_15_92,65.139915
25_15_93,65.86936
25_15_94,65.48072
25_15_95,66.45297
25_15_96,62.4003
25_15_97,63.19618
25_15_98,64.639046
25_15_99,68.45882
25_15_100,68.89763
25_15_101,68.75872
25_15_102,63.002357
25_15_103,63.521095
25_15_104,64.05043
25_15_105,61.694466
25_15_106,62.35107
25_15_107,63.167007
25_15_108,61.10223
25_15_109,60.1983
25_15_110,58.320606
25_15_111,62.973686
25_15_112,63.0915
25_15_113,63.35451
25_15_114,65.076546
25_15_115,63.968266
25_15_116,63.177208
25_15_117,67.0987
25_15_118,67.80693
25_15_119,68.052246
25_15_120,63.777252
25_15_121,66.34929
25_15_122,67.72733
25_15_123,64.57206
25_15_124,66.86661
25_15_125,67.81099
25_15_126,66.242485
25_15_127,66.13228
25_15_128,65.62044
25_15_129,64.05352
25_15_130,62.119884
25_15_131,62.432102
25_15_132,64.10099
25_15_133,62.647434
25_15_134,62.255455
25_15_135,66.18784
25_15_136,70.25918
25_15_137,0.0
25_15_138,65.39544
25_15_139,65.16318
25_15_140,66.14874
25_15_141,67.86801
25_15_142,68.56463
25_15_143,69.07981
25_15_144,66.51951
25_15_145,67.314316
25_15_146,67.152596
25_15_147,65.83371
25_15_148,65.86879
25_15_149,64.50457
25_15_150,61.58852
25_15_151,62.63105
25_15_152,63.337563
25_15_153,61.58495
25_15_154,61.896236
25_15_155,63.57646
25_15_156,62.46031
25_15_157,63.20938
25_15_158,61.4187
25_15_159,62.44817
25_15_160,63.168777
25_15_161,62.55536
25_15_162,61.260063
25_15_163,59.246365
25_15_164,58.11859
25_15_165,63.976875
25_15_166,64.20025
25_15_167,63.472805
25_15_168,62.39252
25_15_169,64.03491
25_15_170,64.00148
25_15_171,66.84047
25_15_172,66.823006
25_15_173,65.90497
25_15_174,65.88133
25_15_175,64.877975
25_15_176,63.91231
25_15_177,0.0
25_15_178,68.20826
25_15_179,68.77573
25_15_180,65.464005
25_15_181,67.23989
25_15_182,67.34524
25_15_183,62.202835
25_15_184,63.24187
25_15_185,62.918213
25_15_186,63.50691
25_15_187,62.409622
25_15_188,60.735546
25_15_189,58.766674
25_15_190,58.206627
25_15_191,57.614525
25_15_192,63.390007
25_15_193,63.31796
25_15_194,62.700134
25_15_195,65.32801
25_15_196,64.01723
25_15_197,61.397415
25_15_198,63.726635
25_15_199,63.248554
25_15_200,62.592064
25_15_201,66.385414
25_15_202,66.567024
25_15_203,65.18142
25_15_204,64.33088
25_15_205,62.40703
25_15_206,60.892994
25_15_207,64.48347
25_15_208,64.968025
25_15_209,0.0
25_15_210,61.08027
25_15_211,62.574547
25_15_212,62.910328
25_15_213,65.57503
25_15_214,66.42511
25_15_215,66.10591
25_15_216,62.17807
25_15_217,64.23961
25_15_218,63.271347
25_15_219,61.994022
25_15_220,61.358818
25_15_221,60.49378
25_15_222,62.690704
25_15_223,62.453598
25_15_224,62.847446
25_15_225,65.94159
25_15_226,66.62705
25_15_227,65.53913
25_30_0,62.31152
25_30_1,63.20421
25_30_2,61.70789
25_30_3,65.838
25_30_4,65.97008
25_30_5,65.393486
25_30_6,62.88232
25_30_7,62.817577
25_30_8,61.631306
25_30_9,62.553276
25_30_10,63.310436
25_30_11,62.400024
25_30_12,66.43772
25_30_13,68.01435
25_30_14,65.91194
25_30_15,63.98044
25_30_16,62.78517
25_30_17,62.364048
25_30_18,67.6875
25_30_19,67.592865
25_30_20,68.00475
25_30_21,64.634415
25_30_22,64.478264
25_30_23,62.47225
25_30_24,63.25258
25_30_25,66.08613
25_30_26,65.736176
25_30_27,67.926346
25_30_28,67.78937
25_30_29,67.64604
25_30_30,65.986664
25_30_31,65.57489
25_30_32,65.08373
25_30_33,67.8483
25_30_34,67.78826
25_30_35,68.82029
25_30_36,63.354168
25_30_37,63.298794
25_30_38,62.677593
25_30_39,64.01271
25_30_40,64.22315
25_30_41,64.98223
25_30_42,64.95109
25_30_43,65.097275
25_30_44,62.746834
25_30_45,59.692684
25_30_46,60.080166
25_30_47,58.61044
25_30_48,62.121635
25_30_49,61.17456
25_30_50,62.040943
25_30_51,66.58079
25_30_52,67.546074
25_30_53,65.3555
25_30_54,68.433136
25_30_55,67.49232
25_30_56,68.35632
25_30_57,64.28606
25_30_58,64.34963
25_30_59,64.50274
25_30_60,66.67765
25_30_61,68.50856
25_30_62,67.76909
25_30_63,63.598164
25_30_64,63.609703
25_30_65,61.987034
25_30_66,62.385452
25_30_67,63.807728
25_30_68,63.694813
25_30_69,62.12104
25_30_70,62.49679
25_30_71,62.41541
25_30_72,64.851265
25_30_73,64.84163
25_30_74,65.30805
25_30_75,62.646286
25_30_76,63.3361
25_30_77,63.044193
25_30_78,69.639175
25_30_79,67.469315
25_30_80,67.68544
25_30_81,64.2894
25_30_82,63.794765
25_30_83,62.18756
25_30_84,68.798355
25_30_85,66.616
25_30_86,67.135994
25_30_87,64.44672
25_30_88,66.10623
25_30_89,64.429726
25_30_90,66.76098
25_30_91,66.27554
25_30_92,65.22441
25_30_93,61.131668
25_30_94,59.709267
25_30_95,59.10708
25_30_96,69.52131
25_30_97,69.034164
25_30_98,68.15481
25_30_99,63.00599
25_30_100,62.09295
25_30_101,63.029976
25_30_102,63.888214
25_30_103,63.42596
25_30_104,63.9628
25_30_105,65.11318
25_30_106,64.99481
25_30_107,64.34648
25_30_108,69.34943
25_30_109,68.54947
25_30_110,68.206085
25_30_111,62.212513
25_30_112,63.614742
25_30_113,62.73185
25_30_114,65.69208
25_30_115,65.723854
25_30_116,63.775394
25_30_117,64.83629
25_30_118,64.66107
25_30_119,64.79401
25_30_120,65.95146
25_30_121,64.87815
25_30_122,62.96681
25_30_123,66.94563
25_30_124,66.81464
25_30_125,66.85042
25_30_126,64.96337
25_30_127,65.20917
25_30_128,62.96577
25_30_129,66.345985
25_30_130,66.36013
25_30_131,65.06658
25_30_132,66.12981
25_30_133,64.9766
25_30_134,66.27015
25_30_135,64.65625
25_30_136,66.444626
25_30_137,68.01367
25_30_138,67.08086
25_30_139,68.78242
25_30_140,71.16479
25_30_141,65.85527
25_30_142,66.65098
25_30_143,65.67181
25_30_144,64.6912
25_30_145,65.12134
25_30_146,64.40513
25_30_147,64.09518
25_30_148,63.75388
25_30_149,64.33966
25_30_150,71.85092
25_30_151,69.6793
25_30_152,66.8866
25_30_153,67.99908
25_30_154,68.62903
25_30_155,67.9163
25_30_156,63.315407
25_30_157,62.741394
25_30_158,64.2155
25_30_159,66.97902
25_30_160,67.90106
25_30_161,66.5415
25_30_162,66.30359
25_30_163,65.61678
25_30_164,64.95015
25_30_165,66.315445
25_30_166,65.79034
25_30_167,64.18338
25_30_168,65.948784
25_30_169,67.71626
25_30_170,67.6804
25_30_171,63.06363
25_30_172,62.845036
25_30_173,61.156925
25_30_174,64.93265
25_30_175,65.33697
25_30_176,64.49375
25_30_177,67.19683
25_30_178,67.52626
25_30_179,67.3512
25_30_180,67.78817
25_30_181,67.08151
25_30_182,65.20391
25_30_183,64.196976
25_30_184,64.32709
25_30_185,62.673653
25_30_186,62.255962
25_30_187,65.57855
25_30_188,64.16209
25_30_189,65.3292
25_30_190,66.67158
25_30_191,66.08825
25_30_192,67.643105
25_30_193,66.19291
25_30_194,65.220024
25_30_195,68.04374
25_30_196,68.02887
25_30_197,67.82394
25_30_198,66.65377
25_30_199,68.00835
25_30_200,68.20928
25_30_201,68.019936
25_30_202,68.643555
25_30_203,67.33053
25_30_204,65.326546
25_30_205,66.3284
25_30_206,65.81343
25_30_207,63.864002
25_30_208,61.019
25_30_209,59.737453
25_30_210,64.107025
25_30_211,66.01043
25_30_212,66.023705
25_30_213,64.75219
25_30_214,64.51954
25_30_215,64.625725
25_30_216,63.266106
25_30_217,66.41365
25_30_218,65.07756
25_30_219,67.514145
25_30_220,68.041534
25_30_221,68.01974
25_30_222,66.16684
25_30_223,66.08538
25_30_224,64.961105
25_30_225,68.81328
25_30_226,69.73538
25_30_227,70.72805
25_45_0,66.57831
25_45_1,67.73021
25_45_2,68.154434
25_45_3,61.723614
25_45_4,62.87879
25_45_5,63.891438
25_45_6,61.766945
25_45_7,63.07139
25_45_8,63.514313
25_45_9,63.129482
25_45_10,63.58434
25_45_11,63.393814
25_45_12,65.32115
25_45_13,65.18041
25_45_14,64.13373
25_45_15,71.61582
25_45_16,69.475
25_45_17,66.31742
25_45_18,62.101143
25_45_19,63.30923
25_45_20,62.944027
25_45_21,69.830185
25_45_22,70.071815
25_45_23,67.68609
25_45_24,66.93861
25_45_25,67.408356
25_45_26,65.08048
25_45_27,66.88561
25_45_28,67.31519
25_45_29,66.759155
25_45_30,63.16104
25_45_31,63.656715
25_45_32,62.90635
25_45_33,67.31172
25_45_34,66.34339
25_45_35,65.840324
25_45_36,63.294193
25_45_37,63.34312
25_45_38,62.534428
25_45_39,62.05145
25_45_40,62.57529
25_45_41,63.791607
25_45_42,63.298912
25_45_43,63.547527
25_45_44,64.344086
25_45_45,69.82321
25_45_46,69.95407
25_45_47,68.72388
25_45_48,64.096695
25_45_49,63.987736
25_45_50,62.157417
25_45_51,66.37548
25_45_52,65.82409
25_45_53,65.13861
25_45_54,63.66067
25_45_55,64.52869
25_45_56,63.847324
25_45_57,64.02785
25_45_58,63.65409
25_45_59,62.69463
25_45_60,68.104546
25_45_61,67.92114
25_45_62,70.048676
25_45_63,66.357666
25_45_64,66.46021
25_45_65,65.8641
25_45_66,65.96623
25_45_67,66.296455
25_45_68,64.79774
25_45_69,66.85931
25_45_70,65.54517
25_45_71,66.356476
25_45_72,63.57168
25_45_73,62.68199
25_45_74,63.405746
25_45_75,64.63648
25_45_76,65.70152
25_45_77,63.843
25_45_78,63.47826
25_45_79,64.99105
25_45_80,65.602425
25_45_81,61.75624
25_45_82,62.90974
25_45_83,62.970367
25_45_84,68.60646
25_45_85,67.095116
25_45_86,66.12849
25_45_87,64.226006
25_45_88,63.61292
25_45_89,61.01229
25_45_90,64.63914
25_45_91,63.655754
25_45_92,61.90994
25_45_93,65.42096
25_45_94,65.510345
25_45_95,64.84745
25_45_96,65.64782
25_45_97,65.228294
25_45_98,66.372826
25_45_99,64.182434
25_45_100,63.78393
25_45_101,0.0
25_45_102,62.188274
25_45_103,62.56471
25_45_104,61.50205
25_45_105,64.68442
25_45_106,65.43916
25_45_107,63.945595
25_45_108,64.319046
25_45_109,63.76661
25_45_110,63.921944
25_45_111,67.86524
25_45_112,66.10169
25_45_113,65.21121
25_45_114,69.4586
25_45_115,69.77208
25_45_116,67.71576
25_45_117,64.28489
25_45_118,63.96438
25_45_119,62.65051
25_45_120,66.61969
25_45_121,66.427155
25_45_122,67.6368
25_45_123,62.041283
25_45_124,61.925293
25_45_125,61.25422
25_45_126,69.48521
25_45_127,71.4321
25_45_128,71.83115
25_45_129,67.184845
25_45_130,65.87882
25_45_131,65.276085
25_45_132,70.61093
25_45_133,67.94012
25_45_134,64.9992
25_45_135,69.30855
25_45_136,65.497345
25_45_137,60.126347
25_45_138,68.89962
25_45_139,69.52451
25_45_140,67.351234
25_45_141,70.26404
25_45_142,68.56833
25_45_143,67.88618
25_45_144,61.706463
25_45_145,62.411865
25_45_146,61.398808
25_45_147,66.802414
25_45_148,65.59068
25_45_149,64.34452
25_45_150,62.68521
25_45_151,63.141907
25_45_152,64.037796
25_45_153,63.305927
25_45_154,63.98127
25_45_155,64.164536
25_45_156,61.49984
25_45_157,61.306374
25_45_158,61.63259
25_45_159,63.851257
25_45_160,64.86366
25_45_161,64.95485
25_45_162,63.90789
25_45_163,63.206207
25_45_164,63.56921
25_45_165,66.39735
25_45_166,66.56684
25_45_167,66.09491
25_45_168,69.41123
25_45_169,65.77638
25_45_170,0.0
25_45_171,68.80836
25_45_172,67.78732
25_45_173,66.74173
25_45_174,71.078674
25_45_175,70.08679
25_45_176,67.507935
25_45_177,64.592705
25_45_178,63.526463
25_45_179,61.509464
25_45_180,62.958565
25_45_181,63.60979
25_45_182,64.15984
25_45_183,62.17292
25_45_184,61.339615
25_45_185,59.71699
25_45_186,66.57971
25_45_187,66.31992
25_45_188,64.397125
25_45_189,66.41153
25_45_190,67.351425
25_45_191,67.30254
25_45_192,70.01305
25_45_193,68.915436
25_45_194,67.803795
25_45_195,66.443665
25_45_196,65.2044
25_45_197,64.92282
25_45_198,66.916275
25_45_199,66.38143
25_45_200,66.90535
25_45_201,68.92268
25_45_202,68.71161
25_45_203,67.59179
25_45_204,63.38208
25_45_205,64.08718
25_45_206,63.288464
25_45_207,62.90228
25_45_208,64.21581
25_45_209,63.030094
25_45_210,69.970375
25_45_211,67.85279
25_45_212,66.3784
25_45_213,62.456005
25_45_214,63.459667
25_45_215,62.68871
25_45_216,60.94476
25_45_217,61.26727
25_45_218,61.63381
25_45_219,64.286354
25_45_220,64.224236
25_45_221,63.46272
25_45_222,64.0717
25_45_223,63.57892
25_45_224,63.201725
25_45_225,0.0
25_45_226,64.77566
25_45_227,64.778305
26_15_0,68.96877
26_15_1,66.79663
26_15_2,67.020424
26_15_3,68.75191
26_15_4,69.032394
26_15_5,69.85266
26_15_6,66.043304
26_15_7,65.77507
26_15_8,67.25366
26_15_9,63.173244
26_15_10,63.014404
26_15_11,63.741642
26_15_12,64.97809
26_15_13,64.14987
26_15_14,64.71698
26_15_15,65.22007
26_15_16,64.56735
26_15_17,65.23464
26_15_18,66.21427
26_15_19,65.48323
26_15_20,65.62172
26_15_21,65.1663
26_15_22,64.12411
26_15_23,65.063095
26_15_24,60.940155
26_15_25,61.54066
